"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
11,"MWS-023","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.4: Details Salient features of minor tanks in MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_4.csv",""
12,"MWS-023","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.5: Estimate for rehabilitation of Garandi Wewa in Manthreethenna GND (529)","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_5.csv",""
13,"MWS-023","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.7: Estimate for rehabilitation of Theppam Kulama Wewa in Senarathpura GND (533B)","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_7.csv",""
14,"MWS-023","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.8: Summary of cost of rehabilitation of tanks located in MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_8.csv",""
15,"MWS-023","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.9: Implementation schedule of four tanks in MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_9.csv",""
16,"MWS-023","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.10: Unit rates of different vegetative cover-improving methods","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_10.csv",""
17,"MWS-023","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.11: Unit rates of different reservation protection methods","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_11.csv",""
18,"MWS-023","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.12: Unit rates of different options for canal rehabilitation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_12.csv",""
19,"MWS-023","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.13: Unit rates of garbage traps and culverts","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_13.csv",""
20,"MWS-023","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.14: Unit rates of SABO dams, Storage tanks, Leader drains, etc","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_14.csv",""
21,"MWS-023","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.15: Estimates for domestic water supply in proposals MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_15.csv",""
22,"MWS-023","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.16: Estimates for water source protection-related proposals in MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_16.csv",""
23,"MWS-023","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.17: Cost estimate of minor irrigation-related proposals with locations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_17.csv",""
24,"MWS-023","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.18: Time frame for implementing domestic water and water source protection","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_18.csv",""
25,"MWS-023","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.19: Time frame for implementation of minor irrigation proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_19.csv",""
26,"MWS-023","Proposal","Water Quality Improvement","Table 6.20: Details related to water pollution in MWS-023 belong to the Walapane DS Division","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_20.csv",""
27,"MWS-023","Proposal","Conservation of Stream Reservations","Table 6.21: Brief description of legal provisions","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_21.csv",""
28,"MWS-023","Proposal","Conservation of Stream Reservations","Table 6.22: Total Cost Estimate for Stream Reservation Proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_22.csv",""
29,"MWS-023","Proposal","Conservation of Stream Reservations","Table 6.23: Time frame for implementing stream reservation activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_23.csv",""
30,"MWS-023","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 6.24: Packaging and transport of agricultural produce","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_24.csv",""
31,"MWS-023","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 6.25: Potential for tourism development and promotion in the area","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_25.csv",""
32,"MWS-023","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 6.26: Cost estimates and Time frame","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_26.csv",""
33,"MWS-023","Proposal","Forest Management","Table 6.27: Vegetation types in the MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_27.csv",""
34,"MWS-023","Proposal","Forest Management","Table 6.28: Dominant species found in the natural vegetation in Upper Mahaweli Watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_28.csv",""
35,"MWS-023","Proposal","Forest Management","Table 6.29: Some characteristic species recorded in MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_29.csv",""
36,"MWS-023","Proposal","Forest Management","Table 6.30: Deforestation and degradation drivers in the MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_30.csv",""
37,"MWS-023","Proposal","Forest Management","Table 6.31: Forest reserves and their protection status in MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_31.csv",""
38,"MWS-023","Proposal","Forest Management","Table 6.32: Forest Plantation in the MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_32.csv",""
39,"MWS-023","Proposal","Forest Management","Table 6.33: Causes of forest fires in the MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_33.csv",""
40,"MWS-023","Proposal","Forest Management","Table 6.34: Suitable species for restoration and home garden enrichment","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_34.csv",""
41,"MWS-023","Proposal","Forest Management","Table 6.35: Stakeholder involvement in the MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_35.csv",""
42,"MWS-023","Proposal","Forest Management","Table 6.36: Log frame for forest management in the mini watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_36.csv",""
43,"MWS-023","Proposal","Forest Management","Table 6.37: Proposed interventions MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_37.csv",""
44,"MWS-023","Proposal","Forest Management","Table 6.38: Key stakeholders of Tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_38.csv",""
45,"MWS-023","Proposal","Tea Land Management","Table 6.39: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_39.csv",""
46,"MWS-023","Proposal","Tea Land Management","Table 6.40: Three year plan MWS-023","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_40.csv",""
47,"MWS-023","Proposal","Tea Land Management","Table 6.41: Total estimated cost of production for the three-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_41.csv",""
48,"MWS-023","Proposal","Tea Land Management","Table 6.42: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_42.csv",""
49,"MWS-023","Proposal","Livelihood Development","Table 6.43: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_43.csv",""
50,"MWS-023","Proposal","Livelihood Development","Table 6.44: Annual production of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_44.csv",""
51,"MWS-023","Proposal","Livelihood Development","Table 6.45: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_45.csv",""
52,"MWS-023","Proposal","Livelihood Development","Table 6.46: Risk mitigation plans providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_46.csv",""
53,"MWS-023","Proposal","Livelihood Development","Table 6.47: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_47.csv",""
54,"MWS-023","Proposal","Livelihood Development","Table 6.48: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_48.csv",""
55,"MWS-023","Proposal","Livelihood Development","Table 6.49: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_49.csv",""
56,"MWS-023","Proposal","Training and Capacity Development","Table 6.50: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_50.csv",""
57,"MWS-023","Proposal","Training and Capacity Development","Table 6.51: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_023/Table_6_51.csv",""
