"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
14,"MWS-020-2","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.7: Salient details of Mawaramaditta tank and Wilpassa Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_7.csv",""
15,"MWS-020-2","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.8: Details of Hekatuwa wewa related improvement cost in MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_8.csv",""
16,"MWS-020-2","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.9: Details Kondatenna wewa improvement cost estimate in MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_9.csv",""
17,"MWS-020-2","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.10: Details of reservation improvement for Mawaramaditta wewa in MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_10.csv",""
18,"MWS-020-2","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.11: Details of reservation improvement for Wilpassa wewa in MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_11.csv",""
19,"MWS-020-2","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.12: Detail summary of minor tanks restoration and repair costs in MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_12.csv",""
20,"MWS-020-2","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.13: Implementation schedule of four tanks in MWS-020-2.","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_13.csv",""
21,"MWS-020-2","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.19: Estimate of domestic water supply and water source protection-related activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_19.csv",""
22,"MWS-020-2","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.20: Cost estimate of minor irrigation-related proposals with locations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_20.csv",""
23,"MWS-020-2","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.21: Time frame for implementing domestic water and water source protection","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_21.csv",""
24,"MWS-020-2","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.22: Time frame for implementation of minor irrigation proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_22.csv",""
25,"MWS-020-2","Proposal","Water Quality Improvement","Table 5.23: Details related to water pollution in MWS-020-2 belongs to Hanguranketha DS Division","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_23.csv",""
26,"MWS-020-2","Proposal","Conservation of Stream Reservations","Table 5.24: Brief description of legal provisions","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_24.csv",""
27,"MWS-020-2","Proposal","Conservation of Stream Reservations","Table 5.25: Total Cost Estimate for Stream Reservation Proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_25.csv",""
28,"MWS-020-2","Proposal","Conservation of Stream Reservations","Table 5.26: Time frame for implementing stream reservation activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_26.csv",""
29,"MWS-020-2","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.27: Packaging and transport of agricultural produce","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_27.csv",""
30,"MWS-020-2","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.28: Potential for tourism development and promotion in the area","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_28.csv",""
31,"MWS-020-2","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.29: Cost estimates and Time frame","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_29.csv",""
32,"MWS-020-2","Proposal","Forest Management","Table 5.30: Vegetation types in the MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_30.csv",""
33,"MWS-020-2","Proposal","Forest Management","Table 5.31: Dominant species found in the natural vegetation in Upper Mahaweli Watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_31.csv",""
34,"MWS-020-2","Proposal","Forest Management","Table 5.32: Some characteristic species recorded in MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_32.csv",""
35,"MWS-020-2","Proposal","Forest Management","Table 5.33: Deforestation and degradation drivers in the MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_33.csv",""
36,"MWS-020-2","Proposal","Forest Management","Table 5.34: Forest reserves and their protection status in MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_34.csv",""
37,"MWS-020-2","Proposal","Forest Management","Table 5.35: Forest Plantation with exotic species in the MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_35.csv",""
38,"MWS-020-2","Proposal","Forest Management","Table 5.36: Causes of forest fires in the MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_36.csv",""
39,"MWS-020-2","Proposal","Forest Management","Table 5.37: Suitable species for restoration and home garden enrichment","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_37.csv",""
40,"MWS-020-2","Proposal","Forest Management","Table 5.38: Stakeholder involvement in the MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_38.csv",""
41,"MWS-020-2","Proposal","Forest Management","Table 5.39: Log frame for forest management in the mini watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_39.csv",""
42,"MWS-020-2","Proposal","Forest Management","Table 5.40: Proposed interventions MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_40.csv",""
43,"MWS-020-2","Proposal","Tea Land Management","Table 5.41: Key stakeholders of Tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_41.csv",""
44,"MWS-020-2","Proposal","Tea Land Management","Table 5.42: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_42.csv",""
45,"MWS-020-2","Proposal","Tea Land Management","Table 5.43: Three year plan MWS-020-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_43.csv",""
46,"MWS-020-2","Proposal","Tea Land Management","Table 5.44: Total estimated cost of production for the three-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_44.csv",""
47,"MWS-020-2","Proposal","Livelihood Development","Table 5.45: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_45.csv",""
48,"MWS-020-2","Proposal","Livelihood Development","Table 5.46: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_46.csv",""
49,"MWS-020-2","Proposal","Livelihood Development","Table 5.47: Annual production of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_47.csv",""
50,"MWS-020-2","Proposal","Livelihood Development","Table 5.48: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_48.csv",""
51,"MWS-020-2","Proposal","Livelihood Development","Table 5.49: Risk mitigation plan providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_49.csv",""
52,"MWS-020-2","Proposal","Livelihood Development","Table 5.50: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_50.csv",""
53,"MWS-020-2","Proposal","Livelihood Development","Table 5.51: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_51.csv",""
54,"MWS-020-2","Proposal","Training and Capacity Development","Table 5.52: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_52.csv",""
55,"MWS-020-2","Proposal","Training and Capacity Development","Table 5.53: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_53.csv",""
56,"MWS-020-2","Proposal","Training and Capacity Development","Table 5.54: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_020_2/Table_5_54.csv",""
