"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
13,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.6: Salient details of three tanks, Dehigolla Wewa, Udawela Pathna Wewa and Rathland Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_6.csv",""
14,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.7: Salient details of tanks, Nikathenna Wewa, Illaketiya Wewa and Dewale Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_7.csv",""
15,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.8: Salient details of tanks, Kumbukwala Wewa, Nikaulpatha Wewa and Illaketiya Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_8.csv",""
16,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.9: Salient details of tanks, Nikathenna, Illaketiya and Dewale Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_9.csv",""
17,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.10: Tentative cost estimate for the rehabilitation of Dehigolla Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_10.csv",""
18,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.11: Tentative cost estimate for the rehabilitation of Udawela Pathana Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_11.csv",""
19,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.12: Tentative cost estimate for the rehabilitation of Rathland Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_12.csv",""
20,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.13: Tentative cost estimate for the rehabilitation of Nikathenna Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_13.csv",""
21,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.14: Tentative cost estimate for the rehabilitation of Illaketiya Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_14.csv",""
22,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.15: Tentative cost estimate for the rehabilitation of Dewale Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_15.csv",""
23,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.16: Tentative estimates for the rehabilitation of Kumbukwala Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_16.csv",""
24,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.17: Tentative estimate for the rehabilitation of Nikaulpatha Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_17.csv",""
25,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.18: Tentative estimate for the rehabilitation of Gonanwatta Ihala Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_18.csv",""
26,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.19: Tentative estimate for the rehabilitation of Gonawatta Pahala Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_19.csv",""
27,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.20: Tentative estimate for the rehabilitation of Mahapitiya Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_20.csv",""
28,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.21: Summary of costs for Rehabilitation and improvements to minor tanks","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_21.csv",""
29,"MWS-019","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.22: Implementation schedule of four tanks in MWS-019","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_22.csv",""
30,"MWS-019","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.23: Unit rates of different vegetative cover-improving methods","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_23.csv",""
31,"MWS-019","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.24: Unit rates of different reservation protection methods","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_24.csv",""
32,"MWS-019","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.25: Unit rates of different options for canal rehabilitation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_25.csv",""
33,"MWS-019","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.26: Unit rates of garbage traps and culverts","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_26.csv",""
34,"MWS-019","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.27: Unit rates of SABO dams, Storage tanks, Leader drains, etc.","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_27.csv",""
35,"MWS-019","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.28: Estimate of domestic water supply and water source related activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_28.csv",""
36,"MWS-019","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.29: Cost estimate of minor irrigation-related proposals with locations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_29.csv",""
37,"MWS-019","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.30: Time frame for implementing domestic water and water source protection","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_30.csv",""
38,"MWS-019","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.31: Time frame for implementation of minor irrigation proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_31.csv",""
39,"MWS-019","Proposal","Water Quality Improvement","Table 5.32: Details related to water pollution in MWS-019 belongs to Mathurata DS Division","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_32.csv",""
40,"MWS-019","Proposal","Conservation of Stream Reservations","Table 5.33: Brief description of legal provisions","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_33.csv",""
41,"MWS-019","Proposal","Conservation of Stream Reservations","Table 5.34: Total Cost Estimate for streambank reservation conservation proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_34.csv",""
42,"MWS-019","Proposal","Conservation of Stream Reservations","Table 5.35: Time frame for implementing stream reservation activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_35.csv",""
43,"MWS-019","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.36: Packaging and transport of agricultural produce","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_36.csv",""
44,"MWS-019","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.37: Potential for tourism development and promotion in the area","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_37.csv",""
45,"MWS-019","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.38: Cost estimates and Time frame","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_38.csv",""
46,"MWS-019","Proposal","Forest Management","Table 5.39: Vegetation types in the MWS-019","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_39.csv",""
47,"MWS-019","Proposal","Forest Management","Table 5.40: Dominant species found in the natural vegetation in Upper Mahaweli Watershed Forest characters upper area of MWS >700m","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_40.csv",""
48,"MWS-019","Proposal","Forest Management","Table 5.41: Forest characters lower area of MWS <700m","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_41.csv",""
49,"MWS-019","Proposal","Forest Management","Table 5.42: Some characteristic species recorded in MWS-019","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_42.csv",""
50,"MWS-019","Proposal","Forest Management","Table 5.43: Deforestation and degradation drivers in the MWS-019","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_43.csv",""
51,"MWS-019","Proposal","Forest Management","Table 5.44: Forest reserves and their protection status in MWS-019","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_44.csv",""
52,"MWS-019","Proposal","Forest Management","Table 5.45: Forest Plantation in the MWS-019","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_45.csv",""
53,"MWS-019","Proposal","Forest Management","Table 5.46: Causes of forest fires in the MWS-019","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_46.csv",""
54,"MWS-019","Proposal","Forest Management","Table 5.47: Suitable species for restoration and home garden enrichment","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_47.csv",""
55,"MWS-019","Proposal","Forest Management","Table 5.48: Stakeholder involvement in the MWS-019","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_48.csv",""
56,"MWS-019","Proposal","Forest Management","Table 5.49: Log frame for forest management in the mini watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_49.csv",""
57,"MWS-019","Proposal","Forest Management","Table 5.50: Proposed interventions MWS-019","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_50.csv",""
58,"MWS-019","Proposal","Tea Land Management","Table 5.51: Key stakeholders of Tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_51.csv",""
59,"MWS-019","Proposal","Tea Land Management","Table 5.52: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_52.csv",""
60,"MWS-019","Proposal","Tea Land Management","Table 5.53: Three year plan MWS-019","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_53.csv",""
61,"MWS-019","Proposal","Tea Land Management","Table 5.54: Total estimated cost of production for the three-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_54.csv",""
62,"MWS-019","Proposal","Livelihood Development","Table 5.55: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_55.csv",""
63,"MWS-019","Proposal","Livelihood Development","Table 5.56: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_56.csv",""
64,"MWS-019","Proposal","Livelihood Development","Table 5.57: Current situation of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_57.csv",""
65,"MWS-019","Proposal","Livelihood Development","Table 5.58: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_58.csv",""
66,"MWS-019","Proposal","Livelihood Development","Table 5.59: Risk mitigation plans providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_59.csv",""
67,"MWS-019","Proposal","Livelihood Development","Table 5.60: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_60.csv",""
68,"MWS-019","Proposal","Livelihood Development","Table 5.61: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_61.csv",""
69,"MWS-019","Proposal","Training and Capacity Development","Table 5.62: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_62.csv",""
70,"MWS-019","Proposal","Training and Capacity Development","Table 5.63: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_63.csv",""
71,"MWS-019","Proposal","Training and Capacity Development","Table 5.64: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_019/Table_5_64.csv",""
