"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
11,"MWS-016","Proposal","Soil and Water Conservation","Table 5.4: Details of Reported landslides in MWS-016","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_4.csv",""
12,"MWS-016","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.5: Estimate of domestic water supply and water source protection-related activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_5.csv",""
13,"MWS-016","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.6: Cost estimate of minor irrigation-related proposals with locations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_6.csv",""
14,"MWS-016","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.7: Time frame for implementing reservation improvment activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_7.csv",""
15,"MWS-016","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.8: Time frame for implementing domestic water supply related proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_8.csv",""
16,"MWS-016","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.9: Time frame for implementation of minor irrigation proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_9.csv",""
17,"MWS-016","Proposal","Water Quality Improvement","Table 5.10: Details related to water pollution in MWS-016 belong to the Mathurata DS Division","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_10.csv",""
18,"MWS-016","Proposal","Conservation of Stream Reservations","Table 5.11: Brief description of legal provisions","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_11.csv",""
19,"MWS-016","Proposal","Conservation of Stream Reservations","Table 5.12: Total Cost Estimate for Stream Reservation Proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_12.csv",""
20,"MWS-016","Proposal","Conservation of Stream Reservations","Table 5.13: Time frame for implementing stream reservation activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_13.csv",""
21,"MWS-016","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.14: Packaging and transport of agricultural produce","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_14.csv",""
22,"MWS-016","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.15: Potential for tourism development and promotion in the area","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_15.csv",""
23,"MWS-016","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.16: Cost estimates and Time frame","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_16.csv",""
24,"MWS-016","Proposal","Forest Management","Table 5.17: Vegetation types in the MWS-016","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_17.csv",""
25,"MWS-016","Proposal","Forest Management","Table 5.18: Dominant species found in the natural vegetation in Upper Mahaweli Watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_18.csv",""
26,"MWS-016","Proposal","Forest Management","Table 5.19: Some characteristic species recorded in MWS-016","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_19.csv",""
27,"MWS-016","Proposal","Forest Management","Table 5.20: Deforestation and degradation drivers in the MWS-016","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_20.csv",""
28,"MWS-016","Proposal","Forest Management","Table 5.21: Forest reserves and their protection status in MWS-016","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_21.csv",""
29,"MWS-016","Proposal","Forest Management","Table 5.22: Forest Plantation with exotic species in the MWS-016","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_22.csv",""
30,"MWS-016","Proposal","Forest Management","Table 5.23: Causes of forest fires in the MWS-016","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_23.csv",""
31,"MWS-016","Proposal","Forest Management","Table 5.24: Suitable species for restoration and home garden enrichment","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_24.csv",""
32,"MWS-016","Proposal","Forest Management","Table 5.25: Stakeholder involvement in the MWS-016","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_25.csv",""
33,"MWS-016","Proposal","Forest Management","Table 5.26: Log frame for forest management in the mini watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_26.csv",""
34,"MWS-016","Proposal","Forest Management","Table 5.27: Proposed interventions MWS-016","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_27.csv",""
35,"MWS-016","Proposal","Tea Land Management","Table 5.28: Key stakeholders of Tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_28.csv",""
36,"MWS-016","Proposal","Tea Land Management","Table 5.29: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_29.csv",""
37,"MWS-016","Proposal","Tea Land Management","Table 5.30: Three year plan MWS-016","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_30.csv",""
38,"MWS-016","Proposal","Tea Land Management","Table 5.31: Total estimated cost of production for the three-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_31.csv",""
39,"MWS-016","Proposal","Livelihood Development","Table 5.32: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_32.csv",""
40,"MWS-016","Proposal","Livelihood Development","Table 5.33: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_33.csv",""
41,"MWS-016","Proposal","Livelihood Development","Table 5.34: Current situation of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_34.csv",""
42,"MWS-016","Proposal","Livelihood Development","Table 5.35: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_35.csv",""
43,"MWS-016","Proposal","Livelihood Development","Table 5.36: Risk mitigation plans providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_36.csv",""
44,"MWS-016","Proposal","Livelihood Development","Table 5.37: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_37.csv",""
45,"MWS-016","Proposal","Livelihood Development","Table 5.38: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_38.csv",""
46,"MWS-016","Proposal","Training and Capacity Development","Table 5.39: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_39.csv",""
47,"MWS-016","Proposal","Training and Capacity Development","Table 5.40: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_40.csv",""
48,"MWS-016","Proposal","Training and Capacity Development","Table 5.41: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_016/Table_5_41.csv",""
