"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
34,"MWS-128","Proposal","Tea Land Management","Table 5.28: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_128/Table_5_28.csv",""
35,"MWS-128","Proposal","Tea Land Management","Table 5.29: Three-year plan MWS-128","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_128/Table_5_29.csv",""
36,"MWS-128","Proposal","Tea Land Management","Table 5.30: Total estimated cost of production for the three-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_128/Table_5_30.csv",""
37,"MWS-128","Proposal","Livelihood Development","Table 5.31: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_128/Table_5_31.csv",""
38,"MWS-128","Proposal","Livelihood Development","Table 5.32:  Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_128/Table_5_32.csv",""
39,"MWS-128","Proposal","Livelihood Development","Table 5.33:  Current situation of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_128/Table_5_33.csv",""
40,"MWS-128","Proposal","Livelihood Development","Table 5.34: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_128/Table_5_34.csv",""
41,"MWS-128","Proposal","Livelihood Development","Table 5.35: Risk mitigation plans providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_128/Table_5_35.csv",""
42,"MWS-128","Proposal","Livelihood Development","Table 5.36: Cost estimates","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_128/Table_5_36.csv",""
43,"MWS-128","Proposal","Livelihood Development","Table 5.37: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_128/Table_5_37.csv",""
44,"MWS-128","Proposal","Training and Capacity Development","Table 5.38: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_128/Table_5_38.csv",""
45,"MWS-128","Proposal","Training and Capacity Development","Table 5.39: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_128/Table_5_39.csv",""
46,"MWS-128","Proposal","Training and Capacity Development","Table 5.40: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_128/Table_5_40.csv",""
