"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
21,"MWS-038","Proposal","Forest Management","Table 5.14: Highlights the severity of degradation factors within key forest reserves","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_14.csv",""
22,"MWS-038","Proposal","Forest Management","Table 5.15: Forest reserves and their protection status in MWS-038","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_15.csv",""
23,"MWS-038","Proposal","Forest Management","Table 5.16: Causes of forest fires in the MWS-038","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_16.csv",""
24,"MWS-038","Proposal","Forest Management","Table 5.17: Stakeholder involvement in the MWS-038","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_17.csv",""
25,"MWS-038","Proposal","Forest Management","Table 5.18: Log frame for forest management in the mini watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_18.csv",""
26,"MWS-038","Proposal","Forest Management","Table 5.19: Proposed interventions MWS-038","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_19.csv",""
27,"MWS-038","Proposal","Tea Land Management","Table 5.20: Key stakeholders of Tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_20.csv",""
28,"MWS-038","Proposal","Tea Land Management","Table 5.21: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_21.csv",""
29,"MWS-038","Proposal","Tea Land Management","Table 5.22: Three-year plan MWS-038","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_22.csv",""
30,"MWS-038","Proposal","Tea Land Management","Table 5.23: Total estimated cost of production for the three-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_23.csv",""
31,"MWS-038","Proposal","Livelihood Development","Table 5.24: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_24.csv",""
32,"MWS-038","Proposal","Livelihood Development","Table 5.25: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_25.csv",""
33,"MWS-038","Proposal","Livelihood Development","Table 5.26: Current situation of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_26.csv",""
34,"MWS-038","Proposal","Livelihood Development","Table 5.27: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_27.csv",""
35,"MWS-038","Proposal","Livelihood Development","Table 5.28: Risk mitigation plans providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_28.csv",""
36,"MWS-038","Proposal","Livelihood Development","Table 5.29: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_29.csv",""
37,"MWS-038","Proposal","Livelihood Development","Table 5.30: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_30.csv",""
38,"MWS-038","Proposal","Training and Capacity Development","Table 5.31: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_31.csv",""
39,"MWS-038","Proposal","Training and Capacity Development","Table 5.32: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_32.csv",""
40,"MWS-038","Proposal","Training and Capacity Development","Table 5.33: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_038/Table_5_33.csv",""
