"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
13,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.6: Salient details of Nattaramandiya and Kendagaha Maditta wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_6.csv",""
14,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.7: Salient details of Punchiwaththa Ihala Wewa and Punchiwaththa Pahala Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_7.csv",""
15,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.8: Tentative estimate for Dam Division Wewa in Maha Uva GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_8.csv",""
16,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.9: Tentative estimate for Katu Kithule Wewa in Maha Uva GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_9.csv",""
17,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.10: Tentative estimate for Hal Mee Wewa Werellapathana GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_10.csv",""
18,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.11: Tentative estimate for Maha Kendagaha Madiththa Wewa in Werellapathana GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_11.csv",""
19,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.12: Tentative estimate for Kendagaha Madiththa Wewa in Werellapathana GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_12.csv",""
20,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.13: Tentative estimate for Naththaramandiya Wewa in Werellapathana GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_13.csv",""
21,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.14: Tentative estimate for Pambe Wewa in Werellapathana GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_14.csv",""
22,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.15: Summary of cost of rehabilitation of tanks located in MWS-027","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_15.csv",""
23,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.16: Implementation schedule of four tanks in MWS-027","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_16.csv",""
24,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.17: Unit rates of different vegetative cover-improving methods","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_17.csv",""
25,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.18: Unit rates of different reservation protection methods","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_18.csv",""
26,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.19: Unit rates of different options for canal rehabilitation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_19.csv",""
27,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.20: Unit rates of garbage traps and culverts","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_20.csv",""
28,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.21: Unit rates of SABO dams, Storage tanks, Leader drains, etc","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_21.csv",""
29,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.22: Estimate of domestic water supply related activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_22.csv",""
30,"MWS-027","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.23: Estimate of water source protection-related activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_23.csv",""
31,"MWS-027","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.24: Cost estimate of minor irrigation-related proposals with locations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_24.csv",""
32,"MWS-027","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.25: Time frame for implementing domestic water and water source protection","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_25.csv",""
33,"MWS-027","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.26: Time frame for implementation of minor irrigation proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_26.csv",""
34,"MWS-027","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.27: Details related to water pollution in MWS-027","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_27.csv",""
35,"MWS-027","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.28: Brief description of legal provisions","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_28.csv",""
36,"MWS-027","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.29: Total Cost Estimate for Stream Reservation Proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_29.csv",""
37,"MWS-027","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.30: Time frame for implementing stream reservation activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_30.csv",""
38,"MWS-027","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.31: Packaging and transport of agricultural produce","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_31.csv",""
39,"MWS-027","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.32: Potential for tourism development and promotion in the area","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_32.csv",""
40,"MWS-027","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.33: Cost estimates and Time frame","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_33.csv",""
41,"MWS-027","Proposal","Water Quality Improvement","Table 6.34: Vegetation types in the MWS-027","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_34.csv",""
42,"MWS-027","Proposal","Conservation of Stream Reservations","Table 6.35: Dominant species found in the natural vegetation in Upper Mahaweli Watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_35.csv",""
43,"MWS-027","Proposal","Conservation of Stream Reservations","Table 6.36: Some characteristic species recorded in MWS-027","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_36.csv",""
44,"MWS-027","Proposal","Conservation of Stream Reservations","Table 6.37: Deforestation and degradation drivers in the MWS-027","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_37.csv",""
45,"MWS-027","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 6.38: Forest reserves and their protection status in MWS-027","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_38.csv",""
46,"MWS-027","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 6.39: Forest Plantation in the MWS-027","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_39.csv",""
47,"MWS-027","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 6.40: Causes of forest fires in the MWS-027","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_40.csv",""
48,"MWS-027","Proposal","Forest Management","Table 6.41: Suitable species for restoration and home garden enrichment","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_41.csv",""
49,"MWS-027","Proposal","Forest Management","Table 6.42: Stakeholder involvement in the MWS-027","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_42.csv",""
50,"MWS-027","Proposal","Forest Management","Table 6.43: Log frame for forest management in the mini watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_43.csv",""
51,"MWS-027","Proposal","Forest Management","Table 6.44: Proposed interventions MWS-027","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_44.csv",""
52,"MWS-027","Proposal","Forest Management","Table 6.45: Key stakeholders of Tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_45.csv",""
53,"MWS-027","Proposal","Forest Management","Table 6.46: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_46.csv",""
54,"MWS-027","Proposal","Forest Management","Table 6.47: Three year plan MWS-027","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_47.csv",""
55,"MWS-027","Proposal","Forest Management","Table 6.48: Total estimated cost of production for the three-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_48.csv",""
56,"MWS-027","Proposal","Forest Management","Table 6.49: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_49.csv",""
57,"MWS-027","Proposal","Forest Management","Table 6.50: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_50.csv",""
58,"MWS-027","Proposal","Forest Management","Table 6.51: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_51.csv",""
59,"MWS-027","Proposal","Forest Management","Table 6.52: Risk mitigation plans providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_52.csv",""
60,"MWS-027","Proposal","Tea Land Management","Table 6.53: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_53.csv",""
61,"MWS-027","Proposal","Tea Land Management","Table 6.54: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_54.csv",""
62,"MWS-027","Proposal","Tea Land Management","Table 6.55: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_55.csv",""
63,"MWS-027","Proposal","Tea Land Management","Table 6.56: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_56.csv",""
64,"MWS-027","Proposal","Livelihood Development","Table 6.57: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_027/Table_6_57.csv",""
