"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
48,"MWS-035","Proposal","Tea Land Management","Table 5.41: Three year plan MWS-035","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_035/Table_5_41.csv",""
49,"MWS-035","Proposal","Tea Land Management","Table 5.42: Total estimated cost of production for the five-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_035/Table_5_42.csv",""
50,"MWS-035","Proposal","Tea Land Management","Table 5.43: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_035/Table_5_43.csv",""
51,"MWS-035","Proposal","Livelihood Development","Table 5.44: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_035/Table_5_44.csv",""
52,"MWS-035","Proposal","Livelihood Development","Table 5.45: Current situation of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_035/Table_5_45.csv",""
53,"MWS-035","Proposal","Livelihood Development","Table 5.46: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_035/Table_5_46.csv",""
54,"MWS-035","Proposal","Livelihood Development","Table 5.47: Risk mitigation plans providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_035/Table_5_47.csv",""
55,"MWS-035","Proposal","Livelihood Development","Table 5.48: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_035/Table_5_48.csv",""
56,"MWS-035","Proposal","Livelihood Development","Table 5.49: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_035/Table_5_49.csv",""
57,"MWS-035","Proposal","Livelihood Development","Table 5.50: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_035/Table_5_50.csv",""
58,"MWS-035","Proposal","Training and Capacity Development","Table 5.51: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_035/Table_5_51.csv",""
59,"MWS-035","Proposal","Training and Capacity Development","Table 5.52: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_035/Table_5_52.csv",""
