"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
34,"MWS-014","Proposal","Forest Management","Table 5.31: Some characteristic species recorded in MWS-014","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_31.csv",""
35,"MWS-014","Proposal","Forest Management","Table 5.32: Deforestation and degradation drivers in the MWS-014","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_32.csv",""
36,"MWS-014","Proposal","Forest Management","Table 5.33: Forest reserves and their protection status in MWS-014","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_33.csv",""
37,"MWS-014","Proposal","Forest Management","Table 5.34: Forest Plantation with exotic species in the MWS-014","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_34.csv",""
38,"MWS-014","Proposal","Forest Management","Table 5.35: Causes of forest fires in the MWS-014","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_35.csv",""
39,"MWS-014","Proposal","Forest Management","Table 5.36: Suitable species for restoration and home garden enrichment","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_36.csv",""
40,"MWS-014","Proposal","Forest Management","Table 5.37: Stakeholder involvement in the MWS-014","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_37.csv",""
41,"MWS-014","Proposal","Forest Management","Table 5.38: Log frame for forest management in the mini watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_38.csv",""
42,"MWS-014","Proposal","Forest Management","Table 5.39: Proposed interventions MWS-014","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_39.csv",""
43,"MWS-014","Proposal","Tea Land Management","Table 5.40: Key stakeholders of Tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_40.csv",""
44,"MWS-014","Proposal","Tea Land Management","Table 5.41: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_41.csv",""
45,"MWS-014","Proposal","Tea Land Management","Table 5.42: Three year plan MWS-014","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_42.csv",""
46,"MWS-014","Proposal","Tea Land Management","Table 5.43: Total estimated cost of production for the three-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_43.csv",""
47,"MWS-014","Proposal","Livelihood Development","Table 5.44: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_44.csv",""
48,"MWS-014","Proposal","Livelihood Development","Table 5.45: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_45.csv",""
49,"MWS-014","Proposal","Livelihood Development","Table 5.46: Current situation of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_46.csv",""
50,"MWS-014","Proposal","Livelihood Development","Table 5.47: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_47.csv",""
51,"MWS-014","Proposal","Livelihood Development","Table 5.48: risk mitigation plans providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_48.csv",""
52,"MWS-014","Proposal","Livelihood Development","Table 5.49: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_49.csv",""
53,"MWS-014","Proposal","Livelihood Development","Table 5.50: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_50.csv",""
54,"MWS-014","Proposal","Training and Capacity Development","Table 5.51: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_51.csv",""
55,"MWS-014","Proposal","Training and Capacity Development","Table 5.52: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_52.csv",""
56,"MWS-014","Proposal","Training and Capacity Development","Table 5.53: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_014/Table_5_53.csv",""
