"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
11,"MWS-029","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.4: Salient features of minor tanks in MWS-029","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_4.csv",""
12,"MWS-029","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.5: Tentative estimate for Wewakele tank in Wewakele GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_5.csv",""
13,"MWS-029","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.6: Tentative estimate for Boraluwela wewa in Deliwala North GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_6.csv",""
14,"MWS-029","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.7: Tentative estimate for Maha Wewa in Kumbalgamuwa  GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_7.csv",""
15,"MWS-029","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.8: Tentative estimate for Kuda Wewa in Kumbalgamuwa GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_8.csv",""
16,"MWS-029","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.9: Detail summary of minor tanks restoration and repair costs in MWS-029","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_9.csv",""
17,"MWS-029","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 6.10: Implementation schedule of four tanks in MWS-029","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_10.csv",""
18,"MWS-029","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.11: Unit rates of different vegetative cover-improving methods","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_11.csv",""
19,"MWS-029","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.12: Unit rates of different reservation protection methods","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_12.csv",""
20,"MWS-029","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.13: Unit rates of different options for canal rehabilitation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_13.csv",""
21,"MWS-029","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.14: Unit rates of garbage traps and culverts","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_14.csv",""
22,"MWS-029","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.15: Unit rates of SABO dams, Storage tanks, Leader drains, etc","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_15.csv",""
23,"MWS-029","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.16: Estimate of domestic water supply related activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_16.csv",""
24,"MWS-029","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.17: Estimate of water source protection-related activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_17.csv",""
25,"MWS-029","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.18: Cost estimate of minor irrigation-related proposals with locations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_18.csv",""
26,"MWS-029","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.19: Time frame for implementing domestic water and water source protection","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_19.csv",""
27,"MWS-029","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 6.20: Time frame for implementation of minor irrigation proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_20.csv",""
28,"MWS-029","Proposal","Water Quality Improvement","Table 6.21: Details related to water pollution in MWS-029","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_21.csv",""
29,"MWS-029","Proposal","Conservation of Stream Reservations","Table 6.22: Brief description of legal provisions","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_22.csv",""
30,"MWS-029","Proposal","Conservation of Stream Reservations","Table 6.23: Total Cost Estimate for Stream Reservation Proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_23.csv",""
31,"MWS-029","Proposal","Conservation of Stream Reservations","Table 6.24: Time frame for implementing stream reservation activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_24.csv",""
32,"MWS-029","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 6.25: Packaging and transport of agricultural produce","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_25.csv",""
33,"MWS-029","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 6.26: Potential for tourism development and promotion in the area","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_26.csv",""
34,"MWS-029","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 6.27: Cost estimates and Time frame","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_27.csv",""
35,"MWS-029","Proposal","Forest Management","Table 6.28: Vegetation types in the MWS-029","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_28.csv",""
36,"MWS-029","Proposal","Forest Management","Table 6.29: Dominant species found in the natural vegetation in Upper Mahaweli Watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_29.csv",""
37,"MWS-029","Proposal","Forest Management","Table 6.30: Some characteristic species recorded in MWS-029","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_30.csv",""
38,"MWS-029","Proposal","Forest Management","Table 6.31: Deforestation and degradation drivers in the MWS-029","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_31.csv",""
39,"MWS-029","Proposal","Forest Management","Table 6.32: Forest reserves and their protection status in MWS-029","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_32.csv",""
40,"MWS-029","Proposal","Forest Management","Table 6.33: Forest Plantation in the MWS-029","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_33.csv",""
41,"MWS-029","Proposal","Forest Management","Table 6.34: Causes of forest fires in the MWS-029","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_34.csv",""
42,"MWS-029","Proposal","Forest Management","Table 6.35: Suitable species for restoration and home garden enrichment","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_35.csv",""
43,"MWS-029","Proposal","Forest Management","Table 6.36: Stakeholder involvement in the MWS-029","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_36.csv",""
44,"MWS-029","Proposal","Forest Management","Table 6.37: Log frame for forest management in the mini watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_37.csv",""
45,"MWS-029","Proposal","Forest Management","Table 6.38: Proposed interventions MWS-029","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_38.csv",""
46,"MWS-029","Proposal","Forest Management","Table 6.39: Key stakeholders of Tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_39.csv",""
47,"MWS-029","Proposal","Tea Land Management","Table 6.40: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_40.csv",""
48,"MWS-029","Proposal","Tea Land Management","Table 6.41: Three year plan MWS-029","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_41.csv",""
49,"MWS-029","Proposal","Tea Land Management","Table 6.42: Total estimated cost of production for the three-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_42.csv",""
50,"MWS-029","Proposal","Tea Land Management","Table 6.43: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_43.csv",""
51,"MWS-029","Proposal","Livelihood Development","Table 6.44: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_44.csv",""
52,"MWS-029","Proposal","Livelihood Development","Table 6.45: Current situation of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_45.csv",""
53,"MWS-029","Proposal","Livelihood Development","Table 6.46: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_46.csv",""
54,"MWS-029","Proposal","Livelihood Development","Table 6.47: Risk mitigation plans providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_47.csv",""
55,"MWS-029","Proposal","Livelihood Development","Table 6.48: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_48.csv",""
56,"MWS-029","Proposal","Livelihood Development","Table 6.49: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_49.csv",""
57,"MWS-029","Proposal","Livelihood Development","Table 6.50: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_50.csv",""
58,"MWS-029","Proposal","Training and Capacity Development","Table 6.51: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_51.csv",""
59,"MWS-029","Proposal","Training and Capacity Development","Table 6.52: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_029/Table_6_52.csv",""
