"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
13,"MWS-104","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.6: Details Salient features of minor tanks in MWS-104","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_6.csv",""
14,"MWS-104","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.7: Estimate for rehabilitation of “Pahala Bogahapitiya Reservoir” in 699 Balagolla Weat GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_7.csv",""
15,"MWS-104","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.8: Estimate for rehabilitation of “Ritigalawagura Pathaha” in 700 Kengalla GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_8.csv",""
16,"MWS-104","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.9: Estimate for rehabilitation of “Kiramba Pathaha” in 701 Ihalawela GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_9.csv",""
17,"MWS-104","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.10: Estimate for rehabilitation of “Ankandura Pathaha” in 702 Aswalapitiya GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_10.csv",""
18,"MWS-104","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.11: Estimate for rehabilitation of “Aswedduma Pathaha” in 704 Hurikaduwa Madige GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_11.csv",""
19,"MWS-104","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.12: Estimate for rehabilitation of “Thalakotuwa Pathaha” in 705 Menikhinna GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_12.csv",""
20,"MWS-104","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.13: Estimate for rehabilitation of “Udakumbura Pathaha” in 705 Menikhinna GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_13.csv",""
21,"MWS-104","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.14: Estimate for rehabilitation of “Kumburegama Pathaha” in 711 Heepitiya GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_14.csv",""
22,"MWS-104","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.15: Summary of cost of rehabilitation of tanks located in MWS-104","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_15.csv",""
23,"MWS-104","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.16: Implementation schedule of tanks in MWS-104","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_16.csv",""
24,"MWS-104","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.17: Cost estimate of water source protection-related proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_17.csv",""
25,"MWS-104","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.18: Cost estimate of minor irrigation related proposals with locations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_18.csv",""
26,"MWS-104","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.19: Time frame for implementing domestic water and water source protection","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_19.csv",""
27,"MWS-104","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.20: Time frame for implementation of minor irrigation proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_20.csv",""
28,"MWS-104","Proposal","Water Quality Improvement","Table 5.21: Details related to water pollution in MWS-104 belongs to Kundasale DS Division","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_21.csv",""
29,"MWS-104","Proposal","Conservation of Stream Reservations","Table 5.22: Brief description of legal provisions","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_22.csv",""
30,"MWS-104","Proposal","Conservation of Stream Reservations","Table 5.23: Cost estimate of stream protection related proposals with locations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_23.csv",""
31,"MWS-104","Proposal","Conservation of Stream Reservations","Table 5.24: Time frame for implementing stream reservation activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_24.csv",""
32,"MWS-104","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.25: Packaging and transport of agricultural produce","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_25.csv",""
33,"MWS-104","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.26: Potential for tourism development and promotion in the area","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_26.csv",""
34,"MWS-104","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.27: Cost estimates and Time frame","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_27.csv",""
35,"MWS-104","Proposal","Forest Management","Table 5.28: Vegetation types in the MWS-104","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_28.csv",""
36,"MWS-104","Proposal","Forest Management","Table 5.29: Dominant species found in the natural vegetation in Upper Mahaweli Watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_29.csv",""
37,"MWS-104","Proposal","Forest Management","Table 5.30: Some characteristic species recorded in MWS-104","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_30.csv",""
38,"MWS-104","Proposal","Forest Management","Table 5.31: Suitable species for restoration and home garden enrichment","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_31.csv",""
39,"MWS-104","Proposal","Forest Management","Table 5.32: Stakeholder involvement in the MWS-104","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_32.csv",""
40,"MWS-104","Proposal","Forest Management","Table 5.33: Log frame for forest management in the mini watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_33.csv",""
41,"MWS-104","Proposal","Forest Management","Table 5.34: Proposed interventions MWS-104","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_34.csv",""
42,"MWS-104","Proposal","Livelihood Development","Table 5.35:  Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_35.csv",""
43,"MWS-104","Proposal","Livelihood Development","Table 5.36: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_36.csv",""
44,"MWS-104","Proposal","Livelihood Development","Table 5.37:  Current situation of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_37.csv",""
45,"MWS-104","Proposal","Livelihood Development","Table 5.38: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_38.csv",""
46,"MWS-104","Proposal","Livelihood Development","Table 5.39: Risk mitigation plans providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_39.csv",""
47,"MWS-104","Proposal","Livelihood Development","Table 5.40: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_40.csv",""
48,"MWS-104","Proposal","Livelihood Development","Table 5.41: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_41.csv",""
49,"MWS-104","Proposal","Training and Capacity Development","Table 5.42: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_42.csv",""
50,"MWS-104","Proposal","Training and Capacity Development","Table 5.43: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_43.csv",""
51,"MWS-104","Proposal","Training and Capacity Development","Table 5.44: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_104/Table_5_44.csv",""
