"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
18,"MWS-004-2","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.11: Domestic water supply proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_11.csv",""
19,"MWS-004-2","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.12: Irrigation related proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_12.csv",""
20,"MWS-004-2","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.13: Cost estimate of domestic water supply and water source protection-related proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_13.csv",""
21,"MWS-004-2","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.14: Cost estimate of minor irrigation related proposals with locations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_14.csv",""
22,"MWS-004-2","Proposal","Water Quality Improvement","Table 5.15: Key activities proposed for water quality improvement in MWS-004-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_15.csv",""
23,"MWS-004-2","Proposal","Conservation of Stream Reservations","Table 5.16: Stream bank protection proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_16.csv",""
24,"MWS-004-2","Proposal","Conservation of Stream Reservations","Table 5.17: Brief description of legal provisions","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_17.csv",""
25,"MWS-004-2","Proposal","Conservation of Stream Reservations","Table 5.18: Total Cost Estimate for Stream Reservation Proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_18.csv",""
26,"MWS-004-2","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.19: Packaging and transport of agricultural produce","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_19.csv",""
27,"MWS-004-2","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.20: Cost estimates and Time frame","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_20.csv",""
28,"MWS-004-2","Proposal","Forest Management","Table 5.21: Key stakeholders of Forest lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_21.csv",""
29,"MWS-004-2","Proposal","Forest Management","Table 5.22: Forest lands in MWS-004-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_22.csv",""
30,"MWS-004-2","Proposal","Forest Management","Table 5.23: Vegetation cover vs population in MWS-004-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_23.csv",""
31,"MWS-004-2","Proposal","Forest Management","Table 5.24: Proposed interventions MWS-004-2 of the Pathahewaheta Divisional Secretariat","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_24.csv",""
32,"MWS-004-2","Proposal","Tea Land Management","Table 5.25: Key stakeholders of Tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_25.csv",""
33,"MWS-004-2","Proposal","Tea Land Management","Table 5.26: Proposed Five-year Plan-MWS-004-2","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_26.csv",""
34,"MWS-004-2","Proposal","Tea Land Management","Table 5.27: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_27.csv",""
35,"MWS-004-2","Proposal","Tea Land Management","Table 5.28: Total estimated cost of production for the five-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_28.csv",""
36,"MWS-004-2","Proposal","Livelihood Development","Table 5.29: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_29.csv",""
37,"MWS-004-2","Proposal","Livelihood Development","Table 5.30: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_30.csv",""
38,"MWS-004-2","Proposal","Livelihood Development","Table 5.31: Total annual production of export agricultural products","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_31.csv",""
39,"MWS-004-2","Proposal","Livelihood Development","Table 5.32: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_32.csv",""
40,"MWS-004-2","Proposal","Livelihood Development","Table 5.33: Insurance service providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_33.csv",""
41,"MWS-004-2","Proposal","Livelihood Development","Table 5.34: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_34.csv",""
42,"MWS-004-2","Proposal","Livelihood Development","Table 5.35: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_35.csv",""
43,"MWS-004-2","Proposal","Training and Capacity Development","Table 5.36: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_36.csv",""
44,"MWS-004-2","Proposal","Training and Capacity Development","Table 5.37: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_37.csv",""
45,"MWS-004-2","Proposal","Training and Capacity Development","Table 5.38: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_004-2/Table_5_38.csv",""
