"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
22,"MWS-033","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.15: Water source protection estimates","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_15.csv",""
23,"MWS-033","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.16: Domestic water supply estimates","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_16.csv",""
24,"MWS-033","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.17: Minor irrigation related estimates","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_17.csv",""
25,"MWS-033","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.18: Time frame for implementing domestic water and water source protection","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_18.csv",""
26,"MWS-033","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.19: Time frame for implementation of minor irrigation proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_19.csv",""
27,"MWS-033","Proposal","Water Quality Improvement","Table 5.20: Details related to water pollution in MWS-033 belongs to the Nildandahinna DS Division","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_20.csv",""
28,"MWS-033","Proposal","Conservation of Stream Reservations","Table 5.21: Brief description of legal provisions","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_21.csv",""
29,"MWS-033","Proposal","Conservation of Stream Reservations","Table 5.22: Cost estimate of stream protection related proposals with locations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_22.csv",""
30,"MWS-033","Proposal","Conservation of Stream Reservations","Table 5.23: Time frame for implementing stream reservation activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_23.csv",""
31,"MWS-033","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.24: Packaging and transport of agricultural produce","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_24.csv",""
32,"MWS-033","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.25: Potential for tourism development and promotion in the area","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_25.csv",""
33,"MWS-033","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.26: Cost estimates and Time frame","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_26.csv",""
34,"MWS-033","Proposal","Forest Management","Table 5.27: Vegetation types in the MWS-033","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_27.csv",""
35,"MWS-033","Proposal","Forest Management","Table 5.28: Dominant species found in the Tropicle Montain Forest in Upper Mahaweli Watershed >1500m altitude.","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_28.csv",""
36,"MWS-033","Proposal","Forest Management","Table 5.29: Dominant species found in the Tropicle Lower Montain Forest in Upper Mahaweli Watershed >900m-1500m altitude.","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_29.csv",""
37,"MWS-033","Proposal","Forest Management","Table 5.30: Characters of lower area of MWS <900m","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_30.csv",""
38,"MWS-033","Proposal","Forest Management","Table 5.31: Some characteristic species recorded in MWS-033","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_31.csv",""
39,"MWS-033","Proposal","Forest Management","Table 5.32: highlights the severity of degradation factors within key forest reserves.","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_32.csv",""
40,"MWS-033","Proposal","Forest Management","Table 5.33: Forest reserves and their protection status in MWS-033","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_33.csv",""
41,"MWS-033","Proposal","Forest Management","Table 5.34: Forest Plantation in the MWS-033","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_34.csv",""
42,"MWS-033","Proposal","Forest Management","Table 5.35: Causes of forest fires in the MWS-033","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_35.csv",""
43,"MWS-033","Proposal","Forest Management","Table 5.36: Suitable species for restoration and home garden enrichment","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_36.csv",""
44,"MWS-033","Proposal","Forest Management","Table 5.37: Stakeholder involvement in the MWS-033","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_37.csv",""
45,"MWS-033","Proposal","Forest Management","Table 5.38: Log frame for forest management in the mini watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_38.csv",""
46,"MWS-033","Proposal","Forest Management","Table 5.39: Proposed interventions MWS-033","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_39.csv",""
47,"MWS-033","Proposal","Tea Land Management","Table 5.40: Key stakeholders of Tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_40.csv",""
48,"MWS-033","Proposal","Tea Land Management","Table 5.41: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_41.csv",""
49,"MWS-033","Proposal","Tea Land Management","Table 5.42: Three year plan MWS-033","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_42.csv",""
50,"MWS-033","Proposal","Tea Land Management","Table 5.43: Total estimated cost of production for the three-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_43.csv",""
51,"MWS-033","Proposal","Livelihood Development","Table 5.44: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_44.csv",""
52,"MWS-033","Proposal","Livelihood Development","Table 5.45: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_45.csv",""
53,"MWS-033","Proposal","Livelihood Development","Table 5.46: Current situation of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_46.csv",""
54,"MWS-033","Proposal","Livelihood Development","Table 5.47: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_47.csv",""
55,"MWS-033","Proposal","Livelihood Development","Table 5.48: Risk mitigation plans providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_48.csv",""
56,"MWS-033","Proposal","Livelihood Development","Table 5.49: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_49.csv",""
57,"MWS-033","Proposal","Livelihood Development","Table 5.50: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_50.csv",""
58,"MWS-033","Proposal","Training and Capacity Development","Table 5.51: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_51.csv",""
59,"MWS-033","Proposal","Training and Capacity Development","Table 5.52: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_52.csv",""
60,"MWS-033","Proposal","Training and Capacity Development","Table 5.53: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_033/Table_5_53.csv",""
