"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
17,"MWS-103-1","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.10: Estimate for rehabilitation of “Hurikaduwa Wewa” in 680 Hurukaduwa East GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_10.csv",""
18,"MWS-103-1","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.11: Estimate for rehabilitation of “Dambagolla Wewa” in 706 Dambarawa GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_11.csv",""
19,"MWS-103-1","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.12: Estimate for rehabilitation of “Dalpitiya anga Pathaha” in 706 Dambarawa GND","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_12.csv",""
20,"MWS-103-1","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.13:  Summary of cost of rehabilitation of tanks located in MWS-103-1","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_13.csv",""
21,"MWS-103-1","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.14: Implementation schedule of tanks in MWS-103-1","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_14.csv",""
22,"MWS-103-1","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.15: Cost estimate of water source protection-related proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_15.csv",""
23,"MWS-103-1","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.16: Cost estimate of domestic water supply related proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_16.csv",""
24,"MWS-103-1","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.17: Cost estimate of minor irrigation related proposals with locations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_17.csv",""
25,"MWS-103-1","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.18: Time frame for implementing domestic water and water source protection","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_18.csv",""
26,"MWS-103-1","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.19: Time frame for implementation of minor irrigation proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_19.csv",""
27,"MWS-103-1","Proposal","Water Quality Improvement","Table 5.20: Details related to water pollution in MWS-103-1 belongs to Kundasale DS Division","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_20.csv",""
28,"MWS-103-1","Proposal","Conservation of Stream Reservations","Table 5.21: Brief description of legal provisions","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_21.csv",""
29,"MWS-103-1","Proposal","Conservation of Stream Reservations","Table 5.22: Total Cost Estimate for Stream Reservation Proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_22.csv",""
30,"MWS-103-1","Proposal","Conservation of Stream Reservations","Table 5.23: Time frame for implementing stream reservation activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_23.csv",""
31,"MWS-103-1","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.24: Packaging and transport of agricultural produce","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_24.csv",""
32,"MWS-103-1","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.25: Potential for tourism development and promotion in the area","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_25.csv",""
33,"MWS-103-1","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.26: Cost estimates and Time frame","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_26.csv",""
34,"MWS-103-1","Proposal","Forest Management","Table 5.27: Vegetation types in the MWS-103-1","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_27.csv",""
35,"MWS-103-1","Proposal","Forest Management","Table 5.28: Dominant species found in the natural vegetation in Upper Mahaweli Watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_28.csv",""
36,"MWS-103-1","Proposal","Forest Management","Table 5.29: Some characteristic species recorded in MWS-103-1","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_29.csv",""
37,"MWS-103-1","Proposal","Forest Management","Table 5.30: highlights the severity of degradation factors within key forest reserves.","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_30.csv",""
38,"MWS-103-1","Proposal","Forest Management","Table 5.31: Forest reserves and their protection status in MWS-103-1","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_31.csv",""
39,"MWS-103-1","Proposal","Forest Management","Table 5.32: Causes of forest fires in the MWS-103-1","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_32.csv",""
40,"MWS-103-1","Proposal","Forest Management","Table 5.33: Suitable species for restoration and home garden enrichment","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_33.csv",""
41,"MWS-103-1","Proposal","Forest Management","Table 5.34: Stakeholder involvement in the MWS-103-1","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_34.csv",""
42,"MWS-103-1","Proposal","Forest Management","Table 5.35: Log frame for forest management in the mini watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_35.csv",""
43,"MWS-103-1","Proposal","Forest Management","Table 5.36: Proposed interventions MWS-103-1","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_36.csv",""
44,"MWS-103-1","Proposal","Tea Land Management ","Table 5.37: Key stakeholders of Tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_37.csv",""
45,"MWS-103-1","Proposal","Tea Land Management ","Table 5.38: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_38.csv",""
46,"MWS-103-1","Proposal","Tea Land Management ","Table 5.39: Three-year plan MWS-103-1","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_39.csv",""
47,"MWS-103-1","Proposal","Tea Land Management ","Table 5.40: Total estimated cost of production for the three-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_40.csv",""
48,"MWS-103-1","Proposal","Livelihood Development","Table 5.41: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_41.csv",""
49,"MWS-103-1","Proposal","Livelihood Development","Table 5.42: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_42.csv",""
50,"MWS-103-1","Proposal","Livelihood Development","Table 5.43: Current situation of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_43.csv",""
51,"MWS-103-1","Proposal","Livelihood Development","Table 5.44: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_44.csv",""
52,"MWS-103-1","Proposal","Livelihood Development","Table 5.45: Insurance service providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_45.csv",""
53,"MWS-103-1","Proposal","Livelihood Development","Table 5.46: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_46.csv",""
54,"MWS-103-1","Proposal","Livelihood Development","Table 5.47: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_47.csv",""
55,"MWS-103-1","Proposal","Training and Capacity Development","Table 5.48: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_48.csv",""
56,"MWS-103-1","Proposal","Training and Capacity Development","Table 5.49: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_49.csv",""
57,"MWS-103-1","Proposal","Training and Capacity Development","Table 5.50: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_103_1/Table_5_50.csv",""
